INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222016550,3170,,INTIMIDATING WITNESS,E18, ,0,2022-03-08 22:10:00,2022,3,Tuesday,22,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222016474,3115,,INVESTIGATE PERSON,A1, ,0,2022-03-08 22:04:00,2022,3,Tuesday,22,,"HARVARD PL & WASHINGTON ST
BOSTON  MA 02108
UNITED",42.35705802096105,-71.05866804648768,"(42.35705802096105, -71.05866804648768)"
222017408,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,41,0,2022-03-08 22:00:00,2022,3,Tuesday,22,,VINE ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
222016464,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2022-03-08 21:31:00,2022,3,Tuesday,21,,"LINCOLN ST & MARKET ST
BRIGHTON  MA 02135
UNITED S",42.35885699299292,-71.14743394476409,"(42.35885699299292, -71.14743394476409)"
222017103,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,77,0,2022-03-08 21:30:00,2022,3,Tuesday,21,,SUDBURY ST,0,0,"(0, 0)"
222016461,3115,,INVESTIGATE PERSON,A15, ,0,2022-03-08 21:30:00,2022,3,Tuesday,21,,PLEASANT ST,42.3747427291299,-71.0625670437966,"(42.3747427291299, -71.0625670437966)"
222016471,3114,,INVESTIGATE PROPERTY,A15, ,0,2022-03-08 21:27:00,2022,3,Tuesday,21,,TERMINAL ST,42.38180832476927,-71.05615420303904,"(42.38180832476927, -71.05615420303904)"
222016537,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,778,0,2022-03-08 21:20:00,2022,3,Tuesday,21,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222016472,2905,,VAL - VIOLATION OF AUTO LAW,C11, ,0,2022-03-08 21:11:00,2022,3,Tuesday,21,,COLUMBIA RD,42.311919594245985,-71.06913007376376,"(42.311919594245985, -71.06913007376376)"
222016467,3114,,INVESTIGATE PROPERTY,B2, ,0,2022-03-08 21:08:00,2022,3,Tuesday,21,,FENWOOD RD,42.334682686796334,-71.10699046237603,"(42.334682686796334, -71.10699046237603)"
222017742,2905,,VAL - VIOLATION OF AUTO LAW,A1, ,0,2022-03-08 20:49:00,2022,3,Tuesday,20,,HANOVER ST,42.36517725357275,-71.05311826687365,"(42.36517725357275, -71.05311826687365)"
222016465,2905,,VAL - VIOLATION OF AUTO LAW,D14,771,0,2022-03-08 20:39:00,2022,3,Tuesday,20,,WASHINGTON ST,42.29781962716421,-71.0727064127364,"(42.29781962716421, -71.0727064127364)"
222016442,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2022-03-08 20:23:00,2022,3,Tuesday,20,,PERRIN ST,42.321885398052295,-71.0790627868509,"(42.321885398052295, -71.0790627868509)"
222016448,2907,,VAL - OPERATING AFTER REV/SUSP.,A7,26,0,2022-03-08 20:17:00,2022,3,Tuesday,20,,"CONDOR ST & MERIDIAN ST
BOSTON  MA 02128
UNITED ST",42.382629997806404,-71.03930996717494,"(42.382629997806404, -71.03930996717494)"
222016441,1402,,VANDALISM,A1,97,0,2022-03-08 20:17:00,2022,3,Tuesday,20,,WASHINGTON ST,42.35832489787823,-71.05784884057645,"(42.35832489787823, -71.05784884057645)"
222016443,3115,,INVESTIGATE PERSON,C11,355,0,2022-03-08 20:15:00,2022,3,Tuesday,20,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222016457,3001,,DEATH INVESTIGATION,C11,339,0,2022-03-08 20:12:00,2022,3,Tuesday,20,,HANCOCK ST,42.30855032652753,-71.0587470327092,"(42.30855032652753, -71.0587470327092)"
222016447,3114,,INVESTIGATE PROPERTY,B2,287,1,2022-03-08 20:08:00,2022,3,Tuesday,20,,DEWITT DR,42.33201393764608,-71.08556833128112,"(42.33201393764608, -71.08556833128112)"
222016617,3201,,PROPERTY - LOST/ MISSING,C6, ,0,2022-03-08 20:00:00,2022,3,Tuesday,20,,SUMMER ST,42.34347021058278,-71.03778654012856,"(42.34347021058278, -71.03778654012856)"
222016524,1402,,VANDALISM,A15, ,0,2022-03-08 20:00:00,2022,3,Tuesday,20,,BUNKER HILL ST,42.37784791048052,-71.05930432598097,"(42.37784791048052, -71.05930432598097)"
220102037,3801,,M/V ACCIDENT - OTHER,D4,622,0,2022-03-08 20:00:00,2022,3,Tuesday,20,,"BEACON ST & CHARLESGATE W
BOSTON  MA 02215
UNITED ",42.349929976866996,-71.09285994983522,"(42.349929976866996, -71.09285994983522)"
222016456,3115,,INVESTIGATE PERSON,A1, ,0,2022-03-08 19:53:00,2022,3,Tuesday,19,,ATLANTIC AVE,42.353834846906636,-71.05320638014352,"(42.353834846906636, -71.05320638014352)"
222016437,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-03-08 19:43:00,2022,3,Tuesday,19,,TERRACE ST,42.329119275454296,-71.0978210160171,"(42.329119275454296, -71.0978210160171)"
222016440,613,,LARCENY SHOPLIFTING,C11, ,0,2022-03-08 19:36:00,2022,3,Tuesday,19,,GALLIVAN BLVD,42.28349369247015,-71.04831304415907,"(42.28349369247015, -71.04831304415907)"
222016451,613,,LARCENY SHOPLIFTING,B2, ,0,2022-03-08 19:33:00,2022,3,Tuesday,19,,BLUE HILL AVE,42.308969992788,-71.08284838641052,"(42.308969992788, -71.08284838641052)"
222016449,1831,,SICK ASSIST,B2, ,0,2022-03-08 19:31:00,2022,3,Tuesday,19,,"MALCOLM X BLVD & WASHINGTON ST
ROXBURY  MA 02119
U",42.32888700356202,-71.08515902640676,"(42.32888700356202, -71.08515902640676)"
222016434,1831,,SICK ASSIST,A7, ,0,2022-03-08 19:17:00,2022,3,Tuesday,19,,BORDER ST,42.37620266818903,-71.03979926160173,"(42.37620266818903, -71.03979926160173)"
222016450,724,,AUTO THEFT,D4,167,0,2022-03-08 19:15:00,2022,3,Tuesday,19,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222017680,3201,,PROPERTY - LOST/ MISSING,B2, ,0,2022-03-08 19:10:00,2022,3,Tuesday,19,,BLUE HILL AVE,42.32094361093229,-71.07761042272443,"(42.32094361093229, -71.07761042272443)"
222016431,423,,ASSAULT - AGGRAVATED,D4, ,0,2022-03-08 19:04:00,2022,3,Tuesday,19,,DARTMOUTH ST,42.34762276726666,-71.0760673490331,"(42.34762276726666, -71.0760673490331)"
222016782,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,2022-03-08 19:01:00,2022,3,Tuesday,19,,AUCKLAND ST,42.31201451087895,-71.0563227800223,"(42.31201451087895, -71.0563227800223)"
222016452,3301,,VERBAL DISPUTE,D4, ,0,2022-03-08 18:53:00,2022,3,Tuesday,18,,TREMONT ST,42.33640891224333,-71.0856503922073,"(42.33640891224333, -71.0856503922073)"
222016426,801,,ASSAULT - SIMPLE,A1, ,0,2022-03-08 18:47:00,2022,3,Tuesday,18,,WASHINGTON ST,42.35832489787823,-71.05784884057645,"(42.35832489787823, -71.05784884057645)"
222016419,613,,LARCENY SHOPLIFTING,D4, ,0,2022-03-08 18:42:00,2022,3,Tuesday,18,,BOYLSTON ST,42.348623815554966,-71.08277637086411,"(42.348623815554966, -71.08277637086411)"
222016416,3502,,MISSING PERSON - LOCATED,B3, ,0,2022-03-08 18:42:00,2022,3,Tuesday,18,,ATHELWOLD ST,42.29603943268038,-71.0771702275424,"(42.29603943268038, -71.0771702275424)"
222016415,2647,,THREATS TO DO BODILY HARM,E13,574,0,2022-03-08 18:39:00,2022,3,Tuesday,18,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
222016421,2604,,EXTORTION OR BLACKMAIL,D14, ,0,2022-03-08 18:34:00,2022,3,Tuesday,18,,PRATT ST,42.355010715811694,-71.12887910832643,"(42.355010715811694, -71.12887910832643)"
222016427,3115,,INVESTIGATE PERSON,C11, ,0,2022-03-08 18:32:00,2022,3,Tuesday,18,,WILLIS ST,42.31825004747828,-71.06122687350528,"(42.31825004747828, -71.06122687350528)"
222016423,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,2022-03-08 18:23:00,2022,3,Tuesday,18,,AMERICAN LEGION HWY,42.27727176797966,-71.1157299627451,"(42.27727176797966, -71.1157299627451)"
222016698,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2022-03-08 18:18:00,2022,3,Tuesday,18,,SUDBURY ST,0,0,"(0, 0)"
222016413,3115,,INVESTIGATE PERSON,C11, ,0,2022-03-08 18:11:00,2022,3,Tuesday,18,,BOWDOIN ST,42.30573976863983,-71.06762361757636,"(42.30573976863983, -71.06762361757636)"
222016410,3115,,INVESTIGATE PERSON,D4, ,0,2022-03-08 18:09:00,2022,3,Tuesday,18,,MASSACHUSETTS AVE,42.34439568415443,-71.08632016344815,"(42.34439568415443, -71.08632016344815)"
222016417,1402,,VANDALISM,E18, ,0,2022-03-08 18:08:00,2022,3,Tuesday,18,,GARFIELD AVE,42.24448260926909,-71.1189920987343,"(42.24448260926909, -71.1189920987343)"
222016425,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,A1, ,0,2022-03-08 18:07:00,2022,3,Tuesday,18,,WASHINGTON ST,42.35591934853282,-71.06000538982026,"(42.35591934853282, -71.06000538982026)"
222016637,616,,LARCENY THEFT OF BICYCLE,D14,778,0,2022-03-08 18:00:00,2022,3,Tuesday,18,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222016569,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,778,0,2022-03-08 18:00:00,2022,3,Tuesday,18,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222016418,3301,,VERBAL DISPUTE,D4, ,0,2022-03-08 17:55:00,2022,3,Tuesday,17,,HARRISON AVE,42.33455373593907,-71.07560801275244,"(42.33455373593907, -71.07560801275244)"
222016403,301,,ROBBERY,B2,237,1,2022-03-08 17:43:00,2022,3,Tuesday,17,,COLUMBIA RD,42.32015318610247,-71.06220376488528,"(42.32015318610247, -71.06220376488528)"
222016411,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2022-03-08 17:41:00,2022,3,Tuesday,17,,BEACON ST,42.34925805001962,-71.09526424549739,"(42.34925805001962, -71.09526424549739)"
222016409,3112,,LANDLORD - TENANT,B3, ,0,2022-03-08 17:40:00,2022,3,Tuesday,17,,ELLINGTON ST,42.301974199931514,-71.08383388128998,"(42.301974199931514, -71.08383388128998)"
222016408,1831,,SICK ASSIST,E13, ,0,2022-03-08 17:36:00,2022,3,Tuesday,17,,SOUTHBOURNE RD,42.289814857530054,-71.11767828112077,"(42.289814857530054, -71.11767828112077)"
222016432,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2022-03-08 17:34:00,2022,3,Tuesday,17,,CHAUNCY ST,42.35285118040311,-71.06096411490165,"(42.35285118040311, -71.06096411490165)"
222016412,613,,LARCENY SHOPLIFTING,D4, ,0,2022-03-08 17:34:00,2022,3,Tuesday,17,,BOYLSTON ST,42.350959087945945,-71.07412780075079,"(42.350959087945945, -71.07412780075079)"
222016397,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,2022-03-08 17:30:00,2022,3,Tuesday,17,,AMERICAN LEGION HWY,42.28314713553411,-71.11374151809324,"(42.28314713553411, -71.11374151809324)"
222016393,423,,ASSAULT - AGGRAVATED,C6, ,0,2022-03-08 17:09:00,2022,3,Tuesday,17,,"D ST & W 2ND ST
BOSTON  MA 02127
UNITED STATES",42.34011995790153,-71.04928000039982,"(42.34011995790153, -71.04928000039982)"
222016406,1832,,SICK ASSIST - DRUG RELATED ILLNESS,E13, ,0,2022-03-08 17:06:00,2022,3,Tuesday,17,,"BROOKSIDE AVE & MINTON ST
JAMAICA PLAIN  MA 02130
",42.31310401900856,-71.10360798700894,"(42.31310401900856, -71.10360798700894)"
222016420,617,,LARCENY THEFT FROM BUILDING,D14,786,0,2022-03-08 17:00:00,2022,3,Tuesday,17,,COMMONWEALTH AVE,42.341466084374666,-71.14602501376542,"(42.341466084374666, -71.14602501376542)"
222016396,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,2022-03-08 17:00:00,2022,3,Tuesday,17,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222016386,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,2022-03-08 17:00:00,2022,3,Tuesday,17,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222016380,2647,,THREATS TO DO BODILY HARM,C6, ,0,2022-03-08 17:00:00,2022,3,Tuesday,17,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222016399,3301,,VERBAL DISPUTE,E13, ,0,2022-03-08 16:56:00,2022,3,Tuesday,16,,WASHINGTON ST,42.30748039144538,-71.10649768346714,"(42.30748039144538, -71.10649768346714)"
222016381,1402,,VANDALISM,B2,330,0,2022-03-08 16:48:00,2022,3,Tuesday,16,,"CASTLEGATE RD & BLUE HILL AVE
BOSTON  MA 02121
UNI",42.30741996601191,-71.08403996751863,"(42.30741996601191, -71.08403996751863)"
222016384,3301,,VERBAL DISPUTE,A1, ,0,2022-03-08 16:47:00,2022,3,Tuesday,16,,MARTHA RD,42.365801748814306,-71.06538256844745,"(42.365801748814306, -71.06538256844745)"
222016400,3301,,VERBAL DISPUTE,A1, ,0,2022-03-08 16:41:00,2022,3,Tuesday,16,,"FRANKLIN ST & DEVONSHIRE ST
BOSTON  MA 02110
UNITE",42.35544796933261,-71.05731700519773,"(42.35544796933261, -71.05731700519773)"
222016387,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,244,0,2022-03-08 16:38:00,2022,3,Tuesday,16,,DORCHESTER AVENUE,0,0,"(0, 0)"
222016388,3115,,INVESTIGATE PERSON,B2, ,0,2022-03-08 16:30:00,2022,3,Tuesday,16,,LONGWOOD AVE,42.33744151891779,-71.10428095571272,"(42.33744151891779, -71.10428095571272)"
222016378,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,593,0,2022-03-08 16:30:00,2022,3,Tuesday,16,,BROOKLINE AVE,42.33748962485293,-71.10880593247535,"(42.33748962485293, -71.10880593247535)"
222016376,423,,ASSAULT - AGGRAVATED,A7,907,1,2022-03-08 16:24:00,2022,3,Tuesday,16,,BORDER ST,42.37080804691132,-71.04292706008974,"(42.37080804691132, -71.04292706008974)"
222016383,3115,,INVESTIGATE PERSON,C6, ,0,2022-03-08 16:19:00,2022,3,Tuesday,16,,REV RICHARD A BURKE ST,42.33159837022136,-71.05159631279159,"(42.33159837022136, -71.05159631279159)"
222016395,801,,ASSAULT - SIMPLE,B3, ,0,2022-03-08 16:05:00,2022,3,Tuesday,16,,FESSENDEN ST,42.278559838055365,-71.09199697424748,"(42.278559838055365, -71.09199697424748)"
222016820,3115,,INVESTIGATE PERSON,C11, ,0,2022-03-08 16:00:00,2022,3,Tuesday,16,,LEONARD ST,42.301618310596304,-71.05819308648289,"(42.301618310596304, -71.05819308648289)"
222016446,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11, ,0,2022-03-08 16:00:00,2022,3,Tuesday,16,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222016370,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A7,28,0,2022-03-08 16:00:00,2022,3,Tuesday,16,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
222016366,423,,ASSAULT - AGGRAVATED,C11, ,1,2022-03-08 15:42:00,2022,3,Tuesday,15,,"BELLEVUE ST & HAMILTON ST
DORCHESTER  MA 02125
UNI",42.30834896469544,-71.06989899920399,"(42.30834896469544, -71.06989899920399)"
222016368,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,A7, ,0,2022-03-08 15:30:00,2022,3,Tuesday,15,,SAINT ANDREW RD,42.38328547469384,-70.99931503776787,"(42.38328547469384, -70.99931503776787)"
222016369,1102,,FRAUD - FALSE PRETENSE / SCHEME,A15, ,0,2022-03-08 15:11:00,2022,3,Tuesday,15,,COOK ST,42.38124034665698,-71.06345654418996,"(42.38124034665698, -71.06345654418996)"
222016362,3115,,INVESTIGATE PERSON,E18, ,0,2022-03-08 15:09:00,2022,3,Tuesday,15,,RIVER ST,42.24316302132012,-71.14175229202432,"(42.24316302132012, -71.14175229202432)"
222016353,613,,LARCENY SHOPLIFTING,E18, ,0,2022-03-08 14:50:00,2022,3,Tuesday,14,,TRUMAN PKWY,42.24124925533901,-71.12629907670339,"(42.24124925533901, -71.12629907670339)"
222016543,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,B2, ,0,2022-03-08 14:45:00,2022,3,Tuesday,14,,FRANCIS ST,42.33538443957382,-71.10677964872764,"(42.33538443957382, -71.10677964872764)"
222016371,1831,,SICK ASSIST,B2,276,0,2022-03-08 14:29:00,2022,3,Tuesday,14,,WILLIAMS ST,42.33237732584316,-71.08237778688311,"(42.33237732584316, -71.08237778688311)"
222017623,619,,LARCENY ALL OTHERS,D4,167,0,2022-03-08 14:25:00,2022,3,Tuesday,14,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222016482,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,355,0,2022-03-08 14:20:00,2022,3,Tuesday,14,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222016343,1402,,VANDALISM,A7, ,0,2022-03-08 14:18:00,2022,3,Tuesday,14,,PRINCETON ST,42.379094410404264,-71.03176183820952,"(42.379094410404264, -71.03176183820952)"
222018513,2905,,VAL - VIOLATION OF AUTO LAW,D4, ,0,2022-03-08 14:15:00,2022,3,Tuesday,14,,HARRISON AVE,42.33790300718369,-71.0714523614955,"(42.33790300718369, -71.0714523614955)"
222016534,1102,,FRAUD - FALSE PRETENSE / SCHEME,D4,167,0,2022-03-08 14:10:00,2022,3,Tuesday,14,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222016347,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D4, ,0,2022-03-08 14:09:00,2022,3,Tuesday,14,,BOYLSTON ST,42.34980174544626,-71.07840978002983,"(42.34980174544626, -71.07840978002983)"
222016350,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,162,0,2022-03-08 14:00:00,2022,3,Tuesday,14,,"ALBANY ST & TRAVELER ST
BOSTON  MA 02118
UNITED ST",42.344027032075346,-71.0620639415919,"(42.344027032075346, -71.0620639415919)"
222016332,3201,,PROPERTY - LOST/ MISSING,B2,901,0,2022-03-08 14:00:00,2022,3,Tuesday,14,,TURQUOISE WAY,42.33426743569248,-71.09713456808284,"(42.33426743569248, -71.09713456808284)"
222016337,613,,LARCENY SHOPLIFTING,A1, ,0,2022-03-08 13:59:00,2022,3,Tuesday,13,,WASHINGTON ST,42.355123390368036,-71.06087979851635,"(42.355123390368036, -71.06087979851635)"
222018173,2905,,VAL - VIOLATION OF AUTO LAW,D4, ,0,2022-03-08 13:59:00,2022,3,Tuesday,13,,HARRISON AVE,42.33581733090732,-71.07404382537072,"(42.33581733090732, -71.07404382537072)"
222016348,1831,,SICK ASSIST,B2, ,0,2022-03-08 13:57:00,2022,3,Tuesday,13,,FENWOOD RD,42.33511654026261,-71.1076767367975,"(42.33511654026261, -71.1076767367975)"
222016344,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,2022-03-08 13:57:00,2022,3,Tuesday,13,,"CUMMINS HWY & WOOD AVE
MATTAPAN  MA 02126
UNITED S",42.274303041011585,-71.10920402707993,"(42.274303041011585, -71.10920402707993)"
222018029,2905,,VAL - VIOLATION OF AUTO LAW,D4, ,0,2022-03-08 13:45:00,2022,3,Tuesday,13,,ALBANY ST,42.33693506824102,-71.06867001696202,"(42.33693506824102, -71.06867001696202)"
222016341,1831,,SICK ASSIST,B3, ,0,2022-03-08 13:43:00,2022,3,Tuesday,13,,MORTON ST,42.27754320343405,-71.07795018508807,"(42.27754320343405, -71.07795018508807)"
222016336,3115,,INVESTIGATE PERSON,E18, ,0,2022-03-08 13:42:00,2022,3,Tuesday,13,,FAIRLAWN AVE,42.267887908710954,-71.10067011908782,"(42.267887908710954, -71.10067011908782)"
222016327,3115,,INVESTIGATE PERSON,B2, ,0,2022-03-08 13:37:00,2022,3,Tuesday,13,,MAGNOLIA ST,42.31139480350933,-71.07384944869246,"(42.31139480350933, -71.07384944869246)"
222016326,3201,,PROPERTY - LOST/ MISSING,E18,520,0,2022-03-08 13:30:00,2022,3,Tuesday,13,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222016329,613,,LARCENY SHOPLIFTING,D14, ,0,2022-03-08 13:18:00,2022,3,Tuesday,13,,SUTHERLAND RD,42.34096856637818,-71.14721091576305,"(42.34096856637818, -71.14721091576305)"
222016342,617,,LARCENY THEFT FROM BUILDING,C6, ,0,2022-03-08 13:17:00,2022,3,Tuesday,13,,REV RICHARD A BURKE ST,42.33159837022136,-71.05159631279159,"(42.33159837022136, -71.05159631279159)"
222016394,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,A1,77,0,2022-03-08 13:00:00,2022,3,Tuesday,13,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222016324,3805,,M/V ACCIDENT - POLICE VEHICLE,D4, ,0,2022-03-08 12:35:00,2022,3,Tuesday,12,,"HAMMOND ST & SHAWMUT AVE
ROXBURY  MA 02118
UNITED ",42.33443599681619,-71.08193597409256,"(42.33443599681619, -71.08193597409256)"
222016317,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,518,0,2022-03-08 12:31:00,2022,3,Tuesday,12,,GARFIELD AVE,42.24801183450528,-71.12255595214229,"(42.24801183450528, -71.12255595214229)"
222016523,617,,LARCENY THEFT FROM BUILDING,B2, ,0,2022-03-08 12:30:00,2022,3,Tuesday,12,,DUDLEY ST,42.32863034461863,-71.08376535901427,"(42.32863034461863, -71.08376535901427)"
222016435,619,,LARCENY ALL OTHERS,A1,77,0,2022-03-08 12:30:00,2022,3,Tuesday,12,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222016352,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B2,318,0,2022-03-08 12:30:00,2022,3,Tuesday,12,,BROOKLEDGE ST,42.30956304852217,-71.08990196681202,"(42.30956304852217, -71.08990196681202)"
222016308,3115,,INVESTIGATE PERSON,B2, ,0,2022-03-08 12:19:00,2022,3,Tuesday,12,,WASHINGTON ST,42.33044113294782,-71.08373480990272,"(42.33044113294782, -71.08373480990272)"
222016331,3115,,INVESTIGATE PERSON,E13, ,0,2022-03-08 12:14:00,2022,3,Tuesday,12,,MCBRIDE ST,42.30581531411471,-71.10962699790285,"(42.30581531411471, -71.10962699790285)"
222016320,3410,,TOWED MOTOR VEHICLE,B3, ,0,2022-03-08 12:07:00,2022,3,Tuesday,12,,"BLUE HILL AVE & DEERING RD
MATTAPAN  MA 02126
UNIT",42.28351000082394,-71.0918110095984,"(42.28351000082394, -71.0918110095984)"
222016330,1831,,SICK ASSIST,C11, ,0,2022-03-08 12:02:00,2022,3,Tuesday,12,,HALLET ST,42.2807673693031,-71.04736496825463,"(42.2807673693031, -71.04736496825463)"
222016983,1102,,FRAUD - FALSE PRETENSE / SCHEME,D14,778,0,2022-03-08 12:00:00,2022,3,Tuesday,12,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222016930,3207,,PROPERTY - FOUND,E13,574,0,2022-03-08 12:00:00,2022,3,Tuesday,12,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
222016379,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,318,0,2022-03-08 12:00:00,2022,3,Tuesday,12,,HUTCHINGS ST,42.31026891035492,-71.08931055058088,"(42.31026891035492, -71.08931055058088)"
222016318,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,355,0,2022-03-08 12:00:00,2022,3,Tuesday,12,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222018041,1102,,FRAUD - FALSE PRETENSE / SCHEME,E5,691,0,2022-03-08 12:00:00,2022,3,Tuesday,12,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
222016321,801,,ASSAULT - SIMPLE,C11, ,0,2022-03-08 11:54:00,2022,3,Tuesday,11,,HANCOCK ST,42.3146558428466,-71.06581007817879,"(42.3146558428466, -71.06581007817879)"
222016298,617,,LARCENY THEFT FROM BUILDING,A1, ,0,2022-03-08 11:54:00,2022,3,Tuesday,11,,PROVINCE ST,42.35693030338516,-71.06005008434349,"(42.35693030338516, -71.06005008434349)"
222016639,801,,ASSAULT - SIMPLE,C11,355,0,2022-03-08 11:40:00,2022,3,Tuesday,11,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222016309,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E5, ,0,2022-03-08 11:36:00,2022,3,Tuesday,11,,CENTRE ST,42.28642834989434,-71.1542727771591,"(42.28642834989434, -71.1542727771591)"
222016312,617,,LARCENY THEFT FROM BUILDING,B2, ,0,2022-03-08 11:35:00,2022,3,Tuesday,11,,MORELAND ST,42.3249232816322,-71.08069052582721,"(42.3249232816322, -71.08069052582721)"
222018068,3201,,PROPERTY - LOST/ MISSING,E13, ,0,2022-03-08 11:34:00,2022,3,Tuesday,11,,AMORY ST,42.31915677884405,-71.10067582691826,"(42.31915677884405, -71.10067582691826)"
222016310,3410,,TOWED MOTOR VEHICLE,B2, ,0,2022-03-08 11:32:00,2022,3,Tuesday,11,,ROXBURY ST,42.33017991108413,-71.09198389375338,"(42.33017991108413, -71.09198389375338)"
